walletAddress,approvedAddress,approvalAmount
0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x1111111254EEB25477B68fb85Ed929f73A960582,115792089237316195423570985008687907853269984665640562582212384227728160156326
0x8eb3700c8D02aBDFA6C4CA5976C7bA86BE34422B,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,2457064970000000000000000
0xaa3Cf4A9Bb743f5cB307Fe2c2C8196280bE48CED,0x1111111254EEB25477B68fb85Ed929f73A960582,115792089237316195423570985008687907853269984665640564015892812654743129639935
0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x1111111254EEB25477B68fb85Ed929f73A960582,115792089237316195423570985008687907853269984665640562578519615381145038856326
0x8eb3700c8D02aBDFA6C4CA5976C7bA86BE34422B,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,2289499970000000000000000
0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x1111111254EEB25477B68fb85Ed929f73A960582,115792089237316195423570985008687907853269984665640562573841765232056572256326
0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x1111111254EEB25477B68fb85Ed929f73A960582,115792089237316195423570985008687907853269984665640562568267659094706081256326
0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x1111111254EEB25477B68fb85Ed929f73A960582,115792089237316195423570985008687907853269984665640562564774640606131483256326
0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x216B4B4Ba9F3e719726886d34a177484278Bfcae,115792089237316195423570985008687907853269984665640563999647530645972579339935
0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,0xE592427A0AEce92De3Edee1F18E0157C05861564,115792089237316195423570985008687907853269984665640563934796488076711865598015
0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x216B4B4Ba9F3e719726886d34a177484278Bfcae,115792089237316195423570985008687907853269984665640563989497241472389354339935
0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,0xE592427A0AEce92De3Edee1F18E0157C05861564,115792089237316195423570985008687907853269984665640563924646198903128640598015
0x07b293D2fC0e61544674CA4B2FB0FF4CF9c6E984,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,20209814330320333134979
0x07b293D2fC0e61544674CA4B2FB0FF4CF9c6E984,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,0
0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x1111111254EEB25477B68fb85Ed929f73A960582,115792089237316195423570985008687907853269984665640562559812421183354196256326
0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x1111111254EEB25477B68fb85Ed929f73A960582,115792089237316195423570985008687907853269984665640562554434211865804744256326
0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x216B4B4Ba9F3e719726886d34a177484278Bfcae,115792089237316195423570985008687907853269984665640563978532356144849130339935
0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,0xE592427A0AEce92De3Edee1F18E0157C05861564,115792089237316195423570985008687907853269984665640563913681313575588416598015
0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x1111111254EEB25477B68fb85Ed929f73A960582,115792089237316195423570985008687907853269984665640562542931951079492067256326
0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x216B4B4Ba9F3e719726886d34a177484278Bfcae,115792089237316195423570985008687907853269984665640563973103821053252905339935
0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,0xE592427A0AEce92De3Edee1F18E0157C05861564,115792089237316195423570985008687907853269984665640563908252778483992191598015
0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x216B4B4Ba9F3e719726886d34a177484278Bfcae,115792089237316195423570985008687907853269984665640563967539748317046680339935
0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,0xE592427A0AEce92De3Edee1F18E0157C05861564,115792089237316195423570985008687907853269984665640563902688705747785966598015
0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x1111111254EEB25477B68fb85Ed929f73A960582,115792089237316195423570985008687907853269984665640562537475952789084925256326
0x3bdB39E752A337A46897c92e6A41Cb12F4539155,0x000000000022D473030F116dDEE9F6B43aC78BA3,130650519475279338581577
0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x1111111254EEB25477B68fb85Ed929f73A960582,115792089237316195423570985008687907853269984665640562532755620954856796256326
0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x1111111254EEB25477B68fb85Ed929f73A960582,115792089237316195423570985008687907853269984665640562528540584524362229556326
0x46243fCA06383528bBE39679CD0FDAfDd4B69BAA,0xE592427A0AEce92De3Edee1F18E0157C05861564,115792089237316195423570985008687907853269984665640564039446872666283307773375
0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x1111111254EEB25477B68fb85Ed929f73A960582,115792089237316195423570985008687907853269984665640562525723464218357004856326
0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x216B4B4Ba9F3e719726886d34a177484278Bfcae,115792089237316195423570985008687907853269984665640563960527469812257150339935
0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,0xE592427A0AEce92De3Edee1F18E0157C05861564,115792089237316195423570985008687907853269984665640563895676427242996436598015
0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x216B4B4Ba9F3e719726886d34a177484278Bfcae,115792089237316195423570985008687907853269984665640563955628915420800925339935
0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,0xE592427A0AEce92De3Edee1F18E0157C05861564,115792089237316195423570985008687907853269984665640563890777872851540211598015
0xb1b2d032AA2F52347fbcfd08E5C3Cc55216E8404,0x1111111254EEB25477B68fb85Ed929f73A960582,115792089237316195423570985008687907853269984665640562519920012972444979856326
0x8eb3700c8D02aBDFA6C4CA5976C7bA86BE34422B,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,2073976970000000000000000
0x07b293D2fC0e61544674CA4B2FB0FF4CF9c6E984,0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf,65649479028976320279059
